El,r,dHdphiext_over_Delta_sqr,d2E01dphi2_Hz,dHdr_over_Delta_sqr,f01_derivative_Hz
6210117239.273419,0.75,0.026112052907854955,1670482953.0814254,0.0,21715645454.098305
6210117239.273419,0.77,0.025697962949994473,1502052201.7528102,0.0,21962276925.382977
6210117239.273419,0.79,0.025033094497155923,1337905812.8632221,0.0,22174132313.628174
6210117239.273419,0.81,0.024081571783570094,1178260112.2708664,0.0,22344612590.345757
6210117239.273419,0.8300000000000001,0.02280296243396178,1023370658.3632635,0.0,22464557604.211945
6210117239.273419,0.85,0.0211531665222443,873558018.2812878,0.0,22521068317.11934
6210117239.273419,0.87,0.019087330814127564,729236534.0989889,0.0,22495767691.13274
6210117239.273419,0.89,0.016567038311581447,590986657.0541539,0.0,22361905376.94867
6210117239.273419,0.91,0.01357628703048274,459622233.1843425,0.0,22080722789.89503
6210117239.273419,0.93,0.010155087275507702,336326315.0834545,0.0,21592944752.412292
6210117239.273419,0.9500000000000001,0.00646695773193226,222810155.61290625,0.0,20817844896.95648
6210117239.273419,0.97,0.0029261626470002346,121537129.43165572,0.0,19612529786.741467
6210117239.273419,0.99,0.0004091531286012557,35821848.82016526,0.0,17878378688.496754
7389056424.712714,0.01,9.671769562908325e-06,7482096866.420862,0.0,360117563.3442935
7389056424.712714,0.03,8.694525930575557e-05,7468142360.470958,0.0,1080433752.0755262
7389056424.712714,0.05,0.00024095619938290438,7440309409.289016,0.0,1799020614.837366
7389056424.712714,0.06999999999999999,0.0004706365671271446,7398769918.304128,0.0,2515272191.7650547
7389056424.712714,0.09,0.0007743943610785961,7343753800.647777,0.0,3228147897.488175
7389056424.712714,0.11,0.001150125341441482,7275565193.422061,0.0,3936744508.4834313
7389056424.712714,0.13,0.001595228196218736,7194591436.917019,0.0,4640148612.80188
7389056424.712714,0.15000000000000002,0.002106622734061242,7101273348.70997,0.0,5337481369.167224
7389056424.712714,0.17,0.002680770627895798,6996118728.686854,0.0,6027891153.25726
7389056424.712714,0.19,0.0033136981698672074,6879680714.843198,0.0,6710559497.280675
7389056424.712714,0.21000000000000002,0.004001020449191508,6752562185.897041,0.0,7384702727.761235
7389056424.712714,0.23,0.004737966330571178,6615405758.425133,0.0,8049573951.858087
7389056424.712714,0.25,0.005519403591760693,6468881309.0176935,0.0,8704464099.01436
7389056424.712714,0.27,0.006339863573894888,6313692556.853147,0.0,9348702320.383566
7389056424.712714,0.29000000000000004,0.007193564706091662,6150541320.446838,0.0,9981655635.06049
7389056424.712714,0.31,0.00807443428512479,5980169585.050996,0.0,10602727821.318012
7389056424.712714,0.33,0.008976127919903326,5803294217.778233,0.0,11211357527.092575
7389056424.712714,0.35000000000000003,0.009892046087467578,5620636205.043989,0.0,11807015582.988626
7389056424.712714,0.37,0.010815347290866521,5432924606.88365,0.0,12389201478.003408
7389056424.712714,0.39,0.01173895735871268,5240867440.233525,0.0,12957438967.248865
7389056424.712714,0.41000000000000003,0.012655574481513398,5045148572.115555,0.0,13511270755.051456
7389056424.712714,0.43,0.013557669642142544,4846441231.353996,0.0,14050252171.725996
7389056424.712714,0.45,0.014437482170132089,4645379803.254432,0.0,14573943745.478031
7389056424.712714,0.47000000000000003,0.01528701023716469,4442599458.910755,0.0,15081902519.019197
7389056424.712714,0.49,0.01609799622307881,4238675645.6807723,0.0,15573671925.523745
7389056424.712714,0.51,0.016861907031590392,4034171252.496464,0.0,16048769968.679651
7389056424.712714,0.53,0.01756990964338657,3829619895.6499395,0.0,16506675369.239412
7389056424.712714,0.55,0.018212842491897533,3625516947.579138,0.0,16946811252.882128
7389056424.712714,0.5700000000000001,0.01878118367898808,3422335064.01298,0.0,17368525807.927334
7389056424.712714,0.59,0.01926501768029043,3220506290.0818496,0.0,17771069190.403015
7389056424.712714,0.61,0.019654003120181156,3020453532.012467,0.0,18153565727.35603
7389056424.712714,0.63,0.01993734556717475,2822560416.2904406,0.0,18514980203.618004
7389056424.712714,0.65,0.020103781321770483,2627181767.7193074,0.0,18854076659.36415
7389056424.712714,0.67,0.02014158114897353,2434666673.906071,0.0,19169367657.94606
7389056424.712714,0.6900000000000001,0.02003858730025077,2245336444.441805,0.0,19459051406.44694
7389056424.712714,0.7100000000000001,0.01978230363944308,2059509377.6466916,0.0,19720933347.247143
7389056424.712714,0.73,0.01936006820342478,1877489168.8160062,0.0,19952327886.97934
7389056424.712714,0.75,0.01875935149259759,1699582185.430625,0.0,20149934760.56331
7389056424.712714,0.77,0.01796824419022597,1526091137.0700164,0.0,20309683106.446564
7389056424.712714,0.79,0.01697622760904797,1357349133.1474066,0.0,20426534848.87945
7389056424.712714,0.81,0.015775362589870123,1193704309.404511,0.0,20494237205.16329
7389056424.712714,0.8300000000000001,0.014362092194458288,1035538664.277067,0.0,20505014289.8049
7389056424.712714,0.85,0.012739934573438224,883306434.592021,0.0,20449184570.966988
7389056424.712714,0.87,0.010923446316625071,737516706.9385962,0.0,20314710469.0352
7389056424.712714,0.89,0.00894395562388412,598762828.3353196,0.0,20086643611.975277
7389056424.712714,0.91,0.006857667489760809,467772718.763843,0.0,19746664252.661594
7389056424.712714,0.93,0.004756746934810939,345381473.5412597,0.0,19272195987.76186
7389056424.712714,0.9500000000000001,0.002783708720672479,232579367.64746594,0.0,18637558821.025753
7389056424.712714,0.97,0.0011485379674439785,130476821.09321512,0.0,17809023256.83676
7389056424.712714,0.99,0.00014590055029713736,40270623.079280265,0.0,16766002164.675598
8791807423.908827,0.01,8.666193784526757e-06,7544911739.939266,0.0,336276125.14719516
8791807423.908827,0.03,7.7896836894234e-05,7531436781.037715,0.0,1008901128.5842204
8791807423.908827,0.05,0.00021583132951480223,7504569250.323109,0.0,1679988552.1430445
8791807423.908827,0.06999999999999999,0.00042141948248920454,7464431644.233232,0.0,2348997963.9344187
8791807423.908827,0.09,0.0006930944338802156,7411240248.591629,0.0,3014999139.837523
8791807423.908827,0.11,0.0010287825521707507,7345266663.83645,0.0,3677179884.2388325
8791807423.908827,0.13,0.0014259163090502907,7266842367.644161,0.0,4334713646.450473
8791807423.908827,0.15000000000000002,0.00188144985094459,7176354231.76559,0.0,4986798333.94772
8791807423.908827,0.17,0.00239187694676687,7074243681.819168,0.0,5632648841.245359
8791807423.908827,0.19,0.002953250947487116,6961009943.382028,0.0,6271501501.365927
8791807423.908827,0.21000000000000002,0.003561206362239085,6837196623.526897,0.0,6902614804.741841
8791807423.908827,0.23,0.0042109816366745195,6703358549.540805,0.0,7525270532.121838
8791807423.908827,0.25,0.004897442712658194,6560111160.671589,0.0,8138774137.127575
8791807423.908827,0.27,0.005615106954551399,6408082249.906873,0.0,8742454647.857924
8791807423.908827,0.29000000000000004,0.006358167046330076,6247919090.900223,0.0,9335663981.858816
8791807423.908827,0.31,0.007120514495780993,6080288063.550732,0.0,9917775659.027874
8791807423.908827,0.33,0.007895762427067266,5905862921.537812,0.0,10488182883.48103
8791807423.908827,0.35000000000000003,0.008677267401528984,5725321225.402282,0.0,11046295963.568605
8791807423.908827,0.37,0.00945815007931702,5539336623.75224,0.0,11591539033.094381
8791807423.908827,0.39,0.01023131462284529,5348576757.372042,0.0,12123346037.664427
8791807423.908827,0.41000000000000003,0.010989466849268326,5153708939.650623,0.0,12641155929.324827
8791807423.908827,0.43,0.011725131266722446,4955372492.554261,0.0,13144407014.40867
8791807423.908827,0.45,0.012430667282865399,4754199278.752828,0.0,13632530374.954973
8791807423.908827,0.47000000000000003,0.013098285061387561,4550807847.612911,0.0,14104942263.843903
8791807423.908827,0.49,0.013720061732159398,4345785969.311431,0.0,14561035359.975925
8791807423.908827,0.51,0.014287958946621509,4139705057.832383,0.0,15000168729.817192
8791807423.908827,0.53,0.014793843128932638,3933099950.5249496,0.0,15421656315.755482
8791807423.908827,0.55,0.015229510228106693,3726508431.808235,0.0,15824753724.627153
8791807423.908827,0.5700000000000001,0.015586717356225705,3520423850.0595093,0.0,16208643048.94574
8791807423.908827,0.59,0.01585722444104013,3315319059.932355,0.0,16572415398.140568
8791807423.908827,0.61,0.016032849976605583,3111656003.204818,0.0,16915050745.62005
8791807423.908827,0.63,0.016105546184904368,2909858198.451013,0.0,17235394645.63989
8791807423.908827,0.65,0.016067500481652845,2710347539.5182967,0.0,17532131283.825172
8791807423.908827,0.67,0.015911272164762732,2513520321.7968493,0.0,17803752257.661777
8791807423.908827,0.6900000000000001,0.01562997582558984,2319758695.1501584,0.0,18048520413.425274
8791807423.908827,0.7100000000000001,0.015217526246218843,2129437010.9912045,0.0,18264428007.882175
8791807423.908827,0.73,0.014668963619908562,1942915488.626539,0.0,18449148452.772293
8791807423.908827,0.75,0.013980882926532079,1760559484.8160892,0.0,18599980952.516663
8791807423.908827,0.77,0.01315199725654723,1582732813.255074,0.0,18713787521.44326
8791807423.908827,0.79,0.012183871704951705,1409805215.9928782,0.0,18786922269.538338
8791807423.908827,0.81,0.011081871758594958,1242158929.9428093,0.0,18815153458.787994
8791807423.908827,0.8300000000000001,0.009856376952961024,1080181752.0967464,0.0,18793580364.336155
8791807423.908827,0.85,0.00852431514479282,924301895.7315031,0.0,18716547673.61826
8791807423.908827,0.87,0.007111071726985654,774972720.8638926,0.0,18577567768.440933
8791807423.908827,0.89,0.005652815948312229,632660691.6643909,0.0,18369248469.282806
8791807423.908827,0.91,0.004199254479005818,497895767.2905676,0.0,18083294406.52278
8791807423.908827,0.93,0.002816757841720712,371215509.6899604,0.0,17710418732.435886
8791807423.908827,0.9500000000000001,0.0015916918486446343,253215068.85646546,0.0,17240907747.89838
8791807423.908827,0.97,0.0006336059931573933,144468796.28761527,0.0,16663250600.900984
8791807423.908827,0.99,7.767224983693448e-05,45580637.863001876,0.0,15970727011.336615
10460859051.03961,0.01,7.683964219297837e-06,7623292958.623354,0.0,312239483.8968916
10460859051.03961,0.03,6.906088705833329e-05,7610250563.700175,0.0,936784290.0922457
10460859051.03961,0.05,0.00019130981938813974,7584227636.356942,0.0,1559947778.6265059
10460859051.03961,0.06999999999999999,0.0003734239873742079,7545341422.926521,0.0,2181243262.3752317
10460859051.03961,0.09,0.0006139008148015506,7493783370.460431,0.0,2799831495.4290867
10460859051.03961,0.11,0.0009107508927964361,7429782157.465355,0.0,3414976362.839533
10460859051.03961,0.13,0.0012615097247098714,7353638745.425903,0.0,4025925108.773272
10460859051.03961,0.15000000000000002,0.001663252071556168,7265700933.535077,0.0,4631942520.47481
10460859051.03961,0.17,0.0021126086912330094,7166355025.242284,0.0,5232303577.310927
10460859051.03961,0.19,0.002605785239862664,7056053476.903857,0.0,5826296892.663662
10460859051.03961,0.21000000000000002,0.0031385830869189095,6935267742.42244,0.0,6413224890.449175
10460859051.03961,0.23,0.003706421788335359,6804512723.962055,0.0,6992404440.248833
10460859051.03961,0.25,0.0043043629641373845,6664336174.23736,0.0,7563166916.204786
10460859051.03961,0.27,0.004927135340031332,6515318035.499335,0.0,8124857923.226385
10460859051.03961,0.29000000000000004,0.005569160736159693,6358034226.840304,0.0,8676836596.790775
10460859051.03961,0.31,0.00622458082157695,6193111022.60511,0.0,9218474469.04989
10460859051.03961,0.33,0.006887284500224659,6021176671.008473,0.0,9749153871.935768
10460859051.03961,0.35000000000000003,0.007550935854068562,5842849347.468503,0.0,10268265867.626574
10460859051.03961,0.37,0.008209002642369912,5658774909.678195,0.0,10775207667.994976
10460859051.03961,0.39,0.008854785443884496,5469570443.428669,0.0,11269379531.577898
10460859051.03961,0.41000000000000003,0.009481447632793266,5275894187.563475,0.0,11750181100.323221
10460859051.03961,0.43,0.010082046501207908,5078340163.860124,0.0,12217007153.378618
10460859051.03961,0.45,0.010649565984101179,4877541058.314215,0.0,12669242739.562187
10460859051.03961,0.47000000000000003,0.01117695160969285,4674082057.795574,0.0,13106257642.06481
10460859051.03961,0.49,0.011657148494228256,4468564763.010163,0.0,13527400137.182878
10460859051.03961,0.51,0.012083143429799733,4261550367.6994553,0.0,13931989983.787718
10460859051.03961,0.53,0.012448012383942606,4053603568.7161484,0.0,14319310583.404232
10460859051.03961,0.55,0.012744975047456109,3845241614.617023,0.0,14688600243.376194
10460859051.03961,0.5700000000000001,0.012967458440838043,3636988072.3166714,0.0,15039042460.851004
10460859051.03961,0.59,0.013109172028941506,3429338433.305012,0.0,15369755143.743645
10460859051.03961,0.61,0.013164197307675254,3222779153.666545,0.0,15679778686.725746
10460859051.03961,0.63,0.013127095424467454,3017768574.6261754,0.0,15968062809.932352
10460859051.03961,0.65,0.012993037082803228,2814738792.045829,0.0,16233452090.321228
10460859051.03961,0.67,0.012757959762653365,2614129763.7310233,0.0,16474670117.513653
10460859051.03961,0.6900000000000001,0.012418758157038301,2416355521.251246,0.0,16690302254.259924
10460859051.03961,0.7100000000000001,0.011973514660443241,2221814342.4791164,0.0,16878777030.861757
10460859051.03961,0.73,0.011421777704870266,2030895073.1139827,0.0,17038346283.984138
10460859051.03961,0.75,0.010764896647220492,1843989884.7009716,0.0,17167064279.104134
10460859051.03961,0.77,0.010006422639229568,1661464713.716015,0.0,17262766239.14314
10460859051.03961,0.79,0.009152585256144284,1483708539.195896,0.0,17323046954.366856
10460859051.03961,0.81,0.008212854317105204,1311086910.2871292,0.0,17345240465.150677
10460859051.03961,0.8300000000000001,0.0072005948544272,1143969224.2612543,0.0,17326402412.78189
10460859051.03961,0.85,0.0061338199586385145,982736539.0934893,0.0,17263296734.009205
10460859051.03961,0.87,0.005036040407293415,827773375.8946054,0.0,17152391058.588854
10460859051.03961,0.89,0.003937200517759141,679461218.1948633,0.0,16989858979.07905
10460859051.03961,0.91,0.0028746752935445243,538195484.574308,0.0,16771614994.513575
10460859051.03961,0.93,0.001894283340061254,404357765.13876367,0.0,16493309985.356945
10460859051.03961,0.9500000000000001,0.0010512421068510386,278352813.64204955,0.0,16150586066.33365
10460859051.03961,0.97,0.0004109564093783044,160542294.3547829,0.0,15738510019.267136
10460859051.03961,0.99,4.948911209023118e-05,51302752.01305899,0.0,15254256547.810066
12446766268.802673,0.01,6.753945756982005e-06,7714444344.687708,0.0,288573789.4900508
12446766268.802673,0.03,6.0696751021649136e-05,7701790754.64268,0.0,865780967.886248
12446766268.802673,0.05,0.0001681095677171451,7676537342.504126,0.0,1441744205.150527
12446766268.802673,0.06999999999999999,0.00032804966735624103,7638786980.343848,0.0,2016024458.8037841
12446766268.802673,0.09,0.0005391100749025539,7588712651.380558,0.0,2587863662.2220383
12446766268.802673,0.11,0.0007994280264043371,7526520470.039132,0.0,3156594763.4329004
12446766268.802673,0.13,0.0011066961098212976,7452471583.474541,0.0,3721533336.7843533
12446766268.802673,0.15000000000000002,0.0014581759790211163,7366879605.047483,0.0,4282007945.4603314
12446766268.802673,0.17,0.001850714511436322,7270091829.703025,0.0,4837353137.293391
12446766268.802673,0.19,0.0022807622654975636,7162504407.096154,0.0,5386912230.245957
12446766268.802673,0.21000000000000002,0.002744394085450092,7044559029.815122,0.0,5930037220.581913
12446766268.802673,0.23,0.003237331699240793,6916711112.209202,0.0,6466089184.262473
12446766268.802673,0.25,0.003754968160346612,6779458135.840818,0.0,6994438242.176143
12446766268.802673,0.27,0.004292393997311346,6633330712.760847,0.0,7514463312.367268
12446766268.802673,0.29000000000000004,0.004844424955598475,6478869067.781979,0.0,8025551572.550763
12446766268.802673,0.31,0.005405631245713853,6316628191.456352,0.0,8527097635.045291
12446766268.802673,0.33,0.005970368249507897,6147197452.476345,0.0,9018502412.116848
12446766268.802673,0.35000000000000003,0.0065328086836370656,5971160490.271973,0.0,9499171665.27057
12446766268.802673,0.37,0.007086976275487084,5789112234.371223,0.0,9968514227.774046
12446766268.802673,0.39,0.007626781072956246,5601653879.214807,0.0,10425939885.463606
12446766268.802673,0.41000000000000003,0.008146056585703701,5409384113.577222,0.0,10870856909.467884
12446766268.802673,0.43,0.008638599042344125,5212895368.635039,0.0,11302669231.93337
12446766268.802673,0.45,0.009098209146210482,5012781216.326448,0.0,11720773251.55447
12446766268.802673,0.47000000000000003,0.009518736822386485,4809633522.7907295,0.0,12124554261.508036
12446766268.802673,0.49,0.009894129571476434,4604007876.553486,0.0,12513382495.883804
12446766268.802673,0.51,0.010218485181705043,4396486028.71059,0.0,12886608774.794735
12446766268.802673,0.53,0.010486109701013473,4187597725.2684927,0.0,13243559755.075083
12446766268.802673,0.55,0.010691581735118815,3977900864.0702224,0.0,13583532770.38835
12446766268.802673,0.5700000000000001,0.010829824315794358,3767892717.1254888,0.0,13905790266.441711
12446766268.802673,0.59,0.01089618577472516,3558090950.838068,0.0,14209553834.728903
12446766268.802673,0.61,0.010886531259781203,3348976899.982728,0.0,14493997851.698502
12446766268.802673,0.63,0.010797346737866071,3141032887.704593,0.0,14758242754.573812
12446766268.802673,0.65,0.010625857534306548,2934704902.334312,0.0,15001347986.512133
12446766268.802673,0.67,0.010370163651650015,2730443430.084543,0.0,15222304675.899643
12446766268.802673,0.6900000000000001,0.010029394273801947,2528676656.8213396,0.0,15420028131.77909
12446766268.802673,0.7100000000000001,0.009603883970440336,2329810256.68272,0.0,15593350291.752811
12446766268.802673,0.73,0.00909537313765584,2134249530.7332463,0.0,15741012284.80245
12446766268.802673,0.75,0.008507235097614689,1942383012.9485772,0.0,15861657350.96926
12446766268.802673,0.77,0.007844731971131395,1754592469.7757995,0.0,15953824428.645256
12446766268.802673,0.79,0.007115300852499283,1571246823.2813566,0.0,16015942814.33969
12446766268.802673,0.81,0.006328870854645507,1392689307.8912165,0.0,16046328412.05117
12446766268.802673,0.8300000000000001,0.005498210130978677,1219296460.4564548,0.0,16043182267.320427
12446766268.802673,0.85,0.00463929987269946,1051397436.2796117,0.0,16004592012.088854
12446766268.802673,0.87,0.0037717293648532497,889338022.5270065,0.0,15928537938.47244
12446766268.802673,0.89,0.0029191022949114995,733437592.142636,0.0,15812902125.262379
12446766268.802673,0.91,0.0021094394967080994,584028838.5017633,0.0,15655492190.260826
12446766268.802673,0.93,0.0013755570889921848,441413094.7466978,0.0,15454043041.872643
12446766268.802673,0.9500000000000001,0.0007553915528172967,305903784.05384177,0.0,15206340537.189089
12446766268.802673,0.97,0.000292234896430861,177775967.17519858,0.0,14909937581.740566
12446766268.802673,0.99,3.483417786564975e-05,57295522.15890786,0.0,14563446139.361012
14809681479.725866,0.01,5.894285008468742e-06,7815335453.40705,0.0,265705470.89721626
14809681479.725866,0.03,5.2967124946842216e-05,7803034372.359207,0.0,797170119.5044425
14809681479.725866,0.05,0.00014667902305562044,7778490541.959545,0.0,1327517704.8789206
14809681479.725866,0.06999999999999999,0.00028616512631649205,7741792156.357126,0.0,1856353515.4426918
14809681479.725866,0.09,0.0004701349119696204,7693089166.48393,0.0,2382995447.296275
14809681479.725866,0.11,0.0006968802417048422,7632565200.146939,0.0,2906842029.613501
14809681479.725866,0.13,0.0009642860128943396,7560462477.2121,0.0,3427274785.4265504
14809681479.725866,0.15000000000000002,0.0012698433360582519,7477044810.649046,0.0,3943685264.89569
14809681479.725866,0.17,0.001610665155379162,7382651317.566939,0.0,4455468548.51924
14809681479.725866,0.19,0.001983504220091496,7277617452.936073,0.0,4962025592.296893
14809681479.725866,0.21000000000000002,0.002384773309517803,7162346500.740836,0.0,5462763042.015315
14809681479.725866,0.23,0.0028105676138003815,7037253400.301196,0.0,5957093544.5160675
14809681479.725866,0.25,0.003256689176438516,6902803938.718188,0.0,6444435729.978797
14809681479.725866,0.27,0.003718673313821203,6759457211.170003,0.0,6924214075.335047
14809681479.725866,0.29000000000000004,0.004191816941282394,6607726544.517832,0.0,7395858575.48888
14809681479.725866,0.31,0.004671208755002405,6448120660.919502,0.0,7858804233.629596
14809681479.725866,0.33,0.005151761244309952,6281186417.15689,0.0,8312490360.752914
14809681479.725866,0.35000000000000003,0.005628244539750475,6107463730.762914,0.0,8756359674.602674
14809681479.725866,0.37,0.006095322138521004,5927503264.3190365,0.0,9189857204.564367
14809681479.725866,0.39,0.006547588590501527,5741881064.8770685,0.0,9612428984.828485
14809681479.725866,0.41000000000000003,0.006979609274945493,5551150200.273572,0.0,10023520550.041014
14809681479.725866,0.43,0.007385962449697758,5355891482.087753,0.0,10422575223.869795
14809681479.725866,0.45,0.007761283811240071,5156663984.170895,0.0,10809032204.018444
14809681479.725866,0.47000000000000003,0.008100313864586513,4954020845.177246,0.0,11182324453.326477
14809681479.725866,0.49,0.008397948466289013,4748529824.443699,0.0,11541876391.17292
14809681479.725866,0.51,0.008649292971021195,4540731106.630306,0.0,11887101403.92382
14809681479.725866,0.53,0.008849720481094973,4331165073.925687,0.0,12217399178.59582
14809681479.725866,0.55,0.008994934767487259,4120350533.6328864,0.0,12532152876.146467
14809681479.725866,0.5700000000000001,0.009081038498534118,3908813162.9117985,0.0,12830726160.40746
14809681479.725866,0.59,0.009104607475732166,3697051128.5939164,0.0,13112460106.418385
14809681479.725866,0.61,0.009062771631582952,3485547279.554544,0.0,13376670021.743864
14809681479.725866,0.63,0.008953303587549222,3274784432.9519362,0.0,13622642209.290876
14809681479.725866,0.65,0.0087747155948999,3065207983.6265326,0.0,13849630728.058504
14809681479.725866,0.67,0.008526365679955792,2857274919.0379663,0.0,14056854204.946367
14809681479.725866,0.6900000000000001,0.008208573778075623,2651414218.1553783,0.0,14243492770.335272
14809681479.725866,0.7100000000000001,0.007822748555585264,2448042706.9713154,0.0,14408685211.491934
14809681479.725866,0.73,0.0073715254707101075,2247556553.6734977,0.0,14551526452.244982
14809681479.725866,0.75,0.006858916395222995,2050355470.5786946,0.0,14671065487.929409
14809681479.725866,0.77,0.006290470786639884,1856800101.8996093,0.0,14766303945.366293
14809681479.725866,0.79,0.005673447941538909,1667267898.7365406,0.0,14836195453.495823
14809681479.725866,0.81,0.005016999246449347,1482091400.9133563,0.0,14879646047.253967
14809681479.725866,0.8300000000000001,0.004332358544233944,1301626184.6601343,0.0,14895515894.293575
14809681479.725866,0.85,0.003633037721512992,1126181920.7102983,0.0,14882622538.651354
14809681479.725866,0.87,0.002935023369735903,956084053.5901259,0.0,14839746401.281233
14809681479.725866,0.89,0.0022569688597008242,791621011.5177115,0.0,14765637418.044243
14809681479.725866,0.91,0.0016203743907517382,633090992.2688278,0.0,14659028780.292328
14809681479.725866,0.93,0.0010497455474156518,480756916.9899853,0.0,14518637440.30869
14809681479.725866,0.9500000000000001,0.0005727186658401126,334882557.7608088,0.0,14343229242.066593
14809681479.725866,0.97,0.00022013897229604493,195713964.63925081,0.0,14131460036.026932
14809681479.725866,0.99,2.6075155713061877e-05,63465856.414480306,0.0,13882571724.01757
17621176520.416306,0.01,5.114376832880339e-06,7923013966.471878,0.0,243929885.84460813
17621176520.416306,0.03,4.595594089583501e-05,7911044714.760532,0.0,731837711.6474173
17621176520.416306,0.05,0.00012724786479627244,7887149472.698724,0.0,1218748117.2098107
17621176520.416306,0.06999999999999999,0.0002482102922167263,7851429356.221071,0.0,1704308412.2823913
17621176520.416306,0.09,0.0004076798056552225,7803999488.604438,0.0,2187908791.809769
17621176520.416306,0.11,0.0006041170298562315,7745026669.610407,0.0,2669010841.8761196
17621176520.416306,0.13,0.0008356167095467604,7674731721.199664,0.0,3147060192.139529
17621176520.416306,0.15000000000000002,0.0010999202126547774,7593363534.858545,0.0,3621510534.3842535
17621176520.416306,0.17,0.001394430401347829,7501207799.783688,0.0,4091817723.9292946
17621176520.416306,0.19,0.0017162288065302506,7398570366.72179,0.0,4557441810.513662
17621176520.416306,0.21000000000000002,0.002062095037190707,7285836016.42884,0.0,5017846837.908375
17621176520.416306,0.23,0.0024285283545016265,7163359698.10879,0.0,5472501133.387161
17621176520.416306,0.25,0.0028117713419701733,7031572091.682669,0.0,5920877346.859645
17621176520.416306,0.27,0.0032078356075142577,6890898795.462147,0.0,6362452423.42932
17621176520.416306,0.29000000000000004,0.0036125294610330713,6741805527.864041,0.0,6796707461.486029
17621176520.416306,0.31,0.0040214875219873,6584762451.555311,0.0,7223127458.414749
17621176520.416306,0.33,0.004430202225617827,6420269278.054385,0.0,7641200941.804728
17621176520.416306,0.35000000000000003,0.004834057213597759,6248830576.159293,0.0,8050419482.714381
17621176520.416306,0.37,0.0052283626149977275,6070969251.298411,0.0,8450277091.85403
17621176520.416306,0.39,0.0056083922460920125,5887213739.38531,0.0,8840269498.146235
17621176520.416306,0.41000000000000003,0.00596942278260137,5698087044.489753,0.0,9219893313.363146
17621176520.416306,0.43,0.006306774984775149,5504129057.530274,0.0,9588645084.41177
17621176520.416306,0.45,0.006615857084066916,5305882671.739637,0.0,9946020237.947195
17621176520.416306,0.47000000000000003,0.006892210469111817,5103877174.485588,0.0,10291511925.053328
17621176520.416306,0.49,0.0071315578377994905,4898636791.819149,0.0,10624609775.78339
17621176520.416306,0.51,0.0073298540103394665,4690703148.124144,0.0,10944798567.409079
17621176520.416306,0.53,0.007483339624373524,4480595936.391772,0.0,11251556822.831467
17621176520.416306,0.55,0.007588597956080718,4268811842.0925326,0.0,11544355358.116997
17621176520.416306,0.5700000000000001,0.007642615129109122,4055869103.5201864,0.0,11822655785.891207
17621176520.416306,0.59,0.0076428439844539505,3842253388.119726,0.0,12085909001.437014
17621176520.416306,0.61,0.00758727188652157,3628438896.080881,0.0,12333553679.17996
17621176520.416306,0.63,0.007474492731045913,3414903532.4804554,0.0,12565014798.198595
17621176520.416306,0.65,0.007303783396005993,3202099961.8608923,0.0,12779702236.28175
17621176520.416306,0.67,0.007075184833540245,2990465510.181545,0.0,12977009472.20092
17621176520.416306,0.6900000000000001,0.006789587934601571,2780431074.9486547,0.0,13156312434.279581
17621176520.416306,0.7100000000000001,0.006448824203988163,2572414296.061722,0.0,13316968550.863642
17621176520.416306,0.73,0.006055761155570685,2366810138.3484516,0.0,13458316062.649376
17621176520.416306,0.75,0.0056144021701659465,2164005369.93361,0.0,13579673661.165659
17621176520.416306,0.77,0.005129990344692988,1964375359.7023556,0.0,13680340530.239414
17621176520.416306,0.79,0.004609115594423484,1768273850.7850883,0.0,13759596877.63537
17621176520.416306,0.81,0.004059823943486175,1576038773.605504,0.0,13816705049.91346
17621176520.416306,0.8300000000000001,0.003491727546339789,1388014919.3596592,0.0,13850911345.787352
17621176520.416306,0.85,0.0029161135200441997,1204497318.2088318,0.0,13861448587.807882
17621176520.416306,0.87,0.002346049131569099,1025797987.3971841,0.0,13847539802.688313
17621176520.416306,0.89,0.001796480277354216,852205319.8666916,0.0,13808402257.39354
17621176520.416306,0.91,0.0012843195203835751,683990028.9319226,0.0,13743255268.05903
17621176520.416306,0.93,0.000828519226481925,521401915.61905366,0.0,13651319657.388086
17621176520.416306,0.9500000000000001,0.00045012458883183094,364686026.6026764,0.0,13531854677.71547
17621176520.416306,0.97,0.00017230058118988516,214061168.94594166,0.0,13384061957.437983
17621176520.416306,0.99,2.0326182555505287e-05,69736147.02519682,0.0,13207493029.991179
20966410546.28668,0.01,4.417058614000817e-06,8034795946.789771,0.0,223431044.99255335
20966410546.28668,0.03,3.968821394840206e-05,8023138333.930182,0.0,670335802.9848044
20966410546.28668,0.05,0.00010988267889256508,7999857732.114101,0.0,1116356085.276138
20966410546.28668,0.06999999999999999,0.00021430712790431348,7965038054.426922,0.0,1561179006.969797
20966410546.28668,0.09,0.00035192747748615585,7918791746.876904,0.0,2004263417.3197198
20966410546.28668,0.11,0.0005213759443731641,7861268570.005279,0.0,2445131153.629176
20966410546.28668,0.13,0.0007209604113178718,7792661733.489673,0.0,2883289505.1901693
20966410546.28668,0.15000000000000002,0.0009486760634602206,7713195458.687457,0.0,3318252455.2736063
20966410546.28668,0.17,0.0012022192510741834,7623137927.379804,0.0,3749535408.8203473
20966410546.28668,0.19,0.0014790035285620435,7522773890.819747,0.0,4176656971.015753
20966410546.28668,0.21000000000000002,0.001776177815151837,7412419329.928368,0.0,4599138775.10675
20966410546.28668,0.23,0.002090646619953336,7292418027.120768,0.0,5016505766.879507
